seed,missing_rate,statistic,value
19,0.0,theta_w,46.35551477216144
19,0.0,theta_h,43.414545454545454
19,0.0,theta_l,50.24242424242424
19,0.0,tajimas_d,0.7776192230930211
19,0.05,pi,56.897253418287235
19,0.05,theta_w,46.82863380975941
19,0.05,theta_h,43.256677259359506
19,0.05,theta_l,50.07696533882338
19,0.05,tajimas_d,0.7269323589091383
19,0.1,pi,57.07737389651749
19,0.1,theta_w,47.36296586299409
19,0.1,theta_h,43.53873278605995
19,0.1,theta_l,50.30805334128871
19,0.1,tajimas_d,0.69750874568784
19,0.2,pi,57.23173394748481
19,0.2,theta_w,46.86260808835584
19,0.2,theta_h,43.617298059686384
19,0.2,theta_l,50.4245160035856
19,0.2,tajimas_d,0.7605602869556242
19,0.3,pi,56.252803251295795
19,0.3,theta_w,47.96612424550254
19,0.3,theta_h,43.82761580885095
19,0.3,theta_l,50.04020953007338
19,0.3,tajimas_d,0.6020565309911247
19,0.4,pi,56.77030418093155
19,0.4,theta_w,47.70202286496817
19,0.4,theta_h,44.32241389424747
19,0.4,theta_l,50.54635903758951
19,0.4,tajimas_d,0.6730736051697445
19,0.5,pi,56.594123207089
19,0.5,theta_w,47.774260548308035
19,0.5,theta_h,45.67226284032052
19,0.5,theta_l,51.13319302370476
19,0.5,tajimas_d,0.6670906432062299
19,0.6,pi,57.146937369752145
19,0.6,theta_w,51.30255650321725
19,0.6,theta_h,44.89405198575816
19,0.6,theta_l,51.02049467775515
19,0.6,tajimas_d,0.4239922642713414
20,0.0,pi,34.18484848484849
20,0.0,theta_w,42.87885116424933
20,0.0,theta_h,28.05757575757576
20,0.0,theta_l,31.121212121212118
20,0.0,tajimas_d,-0.6812423049419623
20,0.05,pi,34.34141892312341
20,0.05,theta_w,43.112097468452916
20,0.05,theta_h,28.04186809660705
20,0.05,theta_l,31.19164350986523
20,0.05,tajimas_d,-0.6867365699479632
20,0.1,pi,34.06620507003732
20,0.1,theta_w,42.589363538941925
20,0.1,theta_h,27.851870527409275
20,0.1,theta_l,30.9590377987233
20,0.1,tajimas_d,-0.6788042011159457
20,0.2,pi,33.99800295266209
20,0.2,theta_w,43.41903295184132
20,0.2,theta_h,28.22962633355057
20,0.2,theta_l,31.113814643106327
20,0.2,tajimas_d,-0.7447432317611445
20,0.3,pi,33.42633307991355
20,0.3,theta_w,42.56161594552853
20,0.3,theta_h,28.118029169731813
20,0.3,theta_l,30.772181124822676
20,0.3,tajimas_d,-0.7464659677638713
20,0.4,pi,35.530254811627394
20,0.4,theta_w,42.73163603246509
20,0.4,theta_h,28.418997332657767
20,0.4,theta_l,31.97462607214258
20,0.4,tajimas_d,-0.5963011124800959
20,0.5,pi,34.69490099948589
20,0.5,theta_w,41.79499830805561
20,0.5,theta_h,28.484738652234476
20,0.5,theta_l,31.589819825860182
20,0.5,tajimas_d,-0.613258787261028
20,0.6,pi,33.87157874693428
20,0.6,theta_w,42.75409141628426
20,0.6,theta_h,28.753623039478075
20,0.6,theta_l,31.312600893206188
20,0.6,tajimas_d,-0.7719873711232068
21,0.0,pi,40.93939393939394
21,0.0,theta_w,43.65144307711869
21,0.0,theta_h,49.48484848484849
21,0.0,theta_l,45.212121212121204
21,0.0,tajimas_d,-0.20881221999289037
21,0.05,pi,40.89999299736961
21,0.05,theta_w,43.1320557089831
21,0.05,theta_h,49.274317487371654
21,0.05,theta_l,45.08715524237063
21,0.05,tajimas_d,-0.17476858632545106
21,0.1,pi,40.96235974236303
21,0.1,theta_w,43.5798871459116
21,0.1,theta_h,49.66470778409849
21,0.1,theta_l,45.31353376323076
21,0.1,tajimas_d,-0.20382873932818055
21,0.2,pi,41.2546293001283
21,0.2,theta_w,43.2450706721766
21,0.2,theta_h,49.16367524362649
21,0.2,theta_l,45.20915227187739
21,0.2,tajimas_d,-0.1578660903626423
21,0.3,pi,41.128600158055775
21,0.3,theta_w,43.82408693789265
21,0.3,theta_h,48.99055287448472
21,0.3,theta_l,45.05957651627024
21,0.3,tajimas_d,-0.21377663170897132
21,0.4,pi,41.02763931502083
21,0.4,theta_w,43.30934825285825
21,0.4,theta_h,49.09861024787947
21,0.4,theta_l,45.06312478145015
21,0.4,tajimas_d,-0.18617397614739095
21,0.5,pi,40.811850805518866
21,0.5,theta_w,42.88287523910358
21,0.5,theta_h,50.77311405095881
21,0.5,theta_l,45.79248242823884
21,0.5,tajimas_d,-0.17429854867207104
21,0.6,pi,40.8374048562623
21,0.6,theta_w,44.09815055411565
21,0.6,theta_h,51.9528007219655
21,0.6,theta_l,46.395102789113906
21,0.6,tajimas_d,-0.27444083719947565
22,0.0,pi,39.96282828282828
22,0.0,theta_w,42.68570318603199
22,0.0,theta_h,34.623030303030305
22,0.0,theta_l,37.2929292929293
22,0.0,tajimas_d,-0.2143070710601955
22,0.05,pi,39.88244376437236
22,0.05,theta_w,42.92877488790344
22,0.05,theta_h,34.56124545410047
22,0.05,theta_l,37.22184460923641
22,0.05,tajimas_d,-0.23959076837575513
22,0.1,pi,39.84318127790943
22,0.1,theta_w,43.010526734931915
22,0.1,theta_h,35.08648585741871
22,0.1,theta_l,37.464833567664066
22,0.1,tajimas_d,-0.24997988320686873
22,0.2,pi,40.21582690064554
22,0.2,theta_w,42.59650901590313
22,0.2,theta_h,34.911698528096856
22,0.2,theta_l,37.5637627143712
22,0.2,tajimas_d,-0.19170257716444344
22,0.3,pi,39.743297638161216
22,0.3,theta_w,42.61151949477151
22,0.3,theta_h,35.601166018189886
22,0.3,theta_l,37.672231828175555
22,0.3,tajimas_d,-0.23402195239918588
22,0.4,pi,39.58752755477837
22,0.4,theta_w,42.46111741471424
22,0.4,theta_h,34.47216226291711
22,0.4,theta_l,37.029844908847735
22,0.4,tajimas_d,-0.2391255826393694
22,0.5,pi,40.218629142147016
22,0.5,theta_w,43.04945927466762
22,0.5,theta_h,35.32756391117047
22,0.5,theta_l,37.77309652665875
22,0.5,tajimas_d,-0.2370297517986757
22,0.6,pi,40.29637541111401
22,0.6,theta_w,42.60906287263295
22,0.6,theta_h,35.309916476321234
22,0.6,theta_l,37.803145943717624
22,0.6,tajimas_d,-0.20152772128316457
23,0.0,pi,34.33858585858586
23,0.0,theta_w,37.084411817729155
23,0.0,theta_h,21.378585858585858
23,0.0,theta_l,27.85858585858586
23,0.0,tajimas_d,-0.24811036694904295
23,0.05,pi,34.44764860401229
23,0.05,theta_w,37.441826478183
23,0.05,theta_h,21.322396437390807
23,0.05,theta_l,27.88502252070155
23,0.05,tajimas_d,-0.2691608307577233
23,0.1,pi,34.37411058867695
23,0.1,theta_w,36.87350053709639
23,0.1,theta_h,21.3524391757082
23,0.1,theta_l,27.86327488219257
23,0.1,tajimas_d,-0.22931737636862792
23,0.2,pi,34.11182807392354
23,0.2,theta_w,37.33761672002225
23,0.2,theta_h,20.769678500867688
23,0.2,theta_l,27.440753287395616
23,0.2,tajimas_d,-0.29555359092534667
23,0.3,pi,34.67031379245479
23,0.3,theta_w,37.18251876822649
23,0.3,theta_h,21.95460176763206
23,0.3,theta_l,28.31245778004343
23,0.3,tajimas_d,-0.234520861081217
23,0.4,pi,34.98085244615549
23,0.4,theta_w,37.018157374087814
23,0.4,theta_h,22.247485074341455
23,0.4,theta_l,28.61416876024847
23,0.4,tajimas_d,-0.19433395124049058
23,0.5,pi,34.57398036262149
23,0.5,theta_w,35.75438369708424
23,0.5,theta_h,21.910772754050548
23,0.5,theta_l,28.242376558336012
23,0.5,tajimas_d,-0.11857879414482318
23,0.6,pi,33.15109069540818
23,0.6,theta_w,35.17722634799342
23,0.6,theta_h,21.343550628872652
23,0.6,theta_l,27.247320662140414
23,0.6,tajimas_d,-0.2131891783177686
24,0.0,pi,51.936565656565655
24,0.0,theta_w,43.84459105533603
24,0.0,theta_h,42.44727272727273
24,0.0,theta_l,47.19191919191919
24,0.0,tajimas_d,0.6203370641777067
24,0.05,pi,51.71023235721765
24,0.05,theta_w,43.70609238113986
24,0.05,theta_h,42.406760864733215
24,0.05,theta_l,47.05849661097543
24,0.05,tajimas_d,0.6184647403936656
24,0.1,pi,51.78322427502301
24,0.1,theta_w,43.20369664482776
24,0.1,theta_h,42.203566982965
24,0.1,theta_l,46.993395628994
24,0.1,tajimas_d,0.6740919302219408
24,0.2,pi,51.81525463276662
24,0.2,theta_w,43.221560121830684
24,0.2,theta_h,42.42445376931992
24,0.2,theta_l,47.119854201043275
24,0.2,tajimas_d,0.6824625746756983
24,0.3,pi,51.878461740146115
24,0.3,theta_w,42.73573853250661
24,0.3,theta_h,43.292630798479856
24,0.3,theta_l,47.58554626931299
24,0.3,tajimas_d,0.7435083027379443
24,0.4,pi,51.63845217909893
24,0.4,theta_w,44.22696661384692
24,0.4,theta_h,43.72499701654597
24,0.4,theta_l,47.68172459782245
24,0.4,tajimas_d,0.5931797391036591
24,0.5,pi,52.355875896302265
24,0.5,theta_w,44.06348816975718
24,0.5,theta_h,42.92481505469805
24,0.5,theta_l,47.64034547550015
24,0.5,tajimas_d,0.6790259253051483
24,0.6,pi,51.19763780236545
24,0.6,theta_w,43.258469725202275
24,0.6,theta_h,44.06265840828668
24,0.6,theta_l,47.630148105326064
24,0.6,tajimas_d,0.6807170444692863
25,0.0,pi,45.934141414141415
25,0.0,theta_w,39.402187556337225
25,0.0,theta_h,43.52040404040404
25,0.0,theta_l,44.72727272727273
25,0.0,tajimas_d,0.5561487729050458
25,0.05,pi,45.99650064493418
25,0.05,theta_w,39.608968250032056
25,0.05,theta_h,43.5060635331971
25,0.05,theta_l,44.75128208906564
25,0.05,tajimas_d,0.5436655307969309
25,0.1,pi,46.131143254434505
25,0.1,theta_w,39.42699106171069
25,0.1,theta_h,43.45344684088565
25,0.1,theta_l,44.792295047660076
25,0.1,tajimas_d,0.5758587148115514
25,0.2,pi,46.0850116314274
25,0.2,theta_w,39.80551584576222
25,0.2,theta_h,44.209324547262746
25,0.2,theta_l,45.14716808934507
25,0.2,tajimas_d,0.5409318903948868
25,0.3,pi,45.9371975593157
25,0.3,theta_w,40.02462510731393
25,0.3,theta_h,43.78995006295133
25,0.3,theta_l,44.86357381113352
25,0.3,tajimas_d,0.5126318901907263
25,0.4,pi,46.06807622398784
25,0.4,theta_w,40.29544417179278
25,0.4,theta_h,43.84878060054868
25,0.4,theta_l,44.958428412268255
25,0.4,tajimas_d,0.505471966889699
25,0.5,pi,45.517654894342925
25,0.5,theta_w,39.907630983460734
25,0.5,theta_h,45.04862296320874
25,0.5,theta_l,45.28313892877584
25,0.5,tajimas_d,0.5058355125508286
25,0.6,pi,45.21908320862053
25,0.6,theta_w,40.62133573164448
25,0.6,theta_h,45.77932688209416
25,0.6,theta_l,45.49920504535735
25,0.6,tajimas_d,0.4201559570589806
26,0.0,pi,48.32505050505051
26,0.0,theta_w,42.87885116424933
26,0.0,theta_h,42.20020202020202
26,0.0,theta_l,45.26262626262626
26,0.0,tajimas_d,0.42675181144026064
26,0.05,pi,48.336797327158145
26,0.05,theta_w,43.32205700601701
26,0.05,theta_h,42.36413909202107
26,0.05,theta_l,45.350468209589614
26,0.05,tajimas_d,0.39091112712094755
26,0.1,pi,48.19871579154298
26,0.1,theta_w,42.418799747049505
26,0.1,theta_h,42.420779524271204
26,0.1,theta_l,45.309747657907096
26,0.1,tajimas_d,0.4624301106492235
26,0.2,pi,48.210056400443996
26,0.2,theta_w,44.21596208217039
26,0.2,theta_h,42.668696261377214
26,0.2,theta_l,45.439376330910605
26,0.2,tajimas_d,0.31006556340191027
26,0.3,pi,48.60715539795897
26,0.3,theta_w,43.05728786525759
26,0.3,theta_h,42.81375838597873
26,0.3,theta_l,45.710456891968846
26,0.3,tajimas_d,0.448518705179722
26,0.4,pi,48.71273904958465
26,0.4,theta_w,43.83463845382125
26,0.4,theta_h,42.92869982184554
26,0.4,theta_l,45.82071943571509
26,0.4,tajimas_d,0.3934975168289212
26,0.5,pi,47.77199341696938
26,0.5,theta_w,43.167841254907955
26,0.5,theta_h,43.4828865983376
26,0.5,theta_l,45.62744000765349
26,0.5,tajimas_d,0.38470124465052996
26,0.6,pi,48.58472716214063
26,0.6,theta_w,44.71852309499638
26,0.6,theta_h,44.31193776060934
26,0.6,theta_l,46.448332461374974
26,0.6,tajimas_d,0.3203388999958549
27,0.0,pi,30.058181818181822
27,0.0,theta_w,35.152932035555764
27,0.0,theta_h,19.557979797979797
27,0.0,theta_l,24.808080808080806
27,0.0,tajimas_d,-0.4851254752549483
27,0.05,pi,30.13250566583404
27,0.05,theta_w,35.11246313216192
27,0.05,theta_h,19.613687445123652
27,0.05,theta_l,24.873096555478845
27,0.05,tajimas_d,-0.47689740423948646
27,0.1,pi,30.323948986932436
27,0.1,theta_w,35.69427162597371
27,0.1,theta_h,19.637763947012505
27,0.1,theta_l,24.980856466972472
27,0.1,tajimas_d,-0.5087244090493122
27,0.2,pi,29.9084341664035
27,0.2,theta_w,34.755623059901495
27,0.2,theta_h,19.703212889107185
27,0.2,theta_l,24.805823527755344
27,0.2,tajimas_d,-0.4769797812356876
27,0.3,pi,30.57678328520057
27,0.3,theta_w,34.88757106349241
27,0.3,theta_h,20.157158001505056
27,0.3,theta_l,25.36697064335281
27,0.3,tajimas_d,-0.42760488787533246
27,0.4,pi,30.474260154350983
27,0.4,theta_w,35.557722482448824
27,0.4,theta_h,21.05335412390718
27,0.4,theta_l,25.763807139129078
27,0.4,tajimas_d,-0.5029496147626508
27,0.5,pi,30.634563651694343
27,0.5,theta_w,33.895487304717
27,0.5,theta_h,19.8534361295198
27,0.5,theta_l,25.243999890607064
27,0.5,tajimas_d,-0.34670682497454847
27,0.6,pi,30.10335942176969
27,0.6,theta_w,34.731897206652995
27,0.6,theta_h,20.858141384314074
27,0.6,theta_l,25.480750403041878
27,0.6,tajimas_d,-0.491517128043102
28,0.0,pi,28.251313131313132
28,0.0,theta_w,33.41460023159971
28,0.0,theta_h,34.69818181818182
28,0.0,theta_l,31.474747474747474
28,0.0,tajimas_d,-0.5166705921349789
28,0.05,pi,28.395410718937732
28,0.05,theta_w,33.364545269910444
28,0.05,theta_h,34.822270138988316
28,0.05,theta_l,31.608840428963017
28,0.05,tajimas_d,-0.5003604170988365
28,0.1,pi,28.205921159864378
28,0.1,theta_w,33.13747861302498
28,0.1,theta_h,34.793448022036344
28,0.1,theta_l,31.499684590950363
28,0.1,tajimas_d,-0.5025192672182552
28,0.2,pi,28.038775868038645
28,0.2,theta_w,33.50724608292244
28,0.2,theta_h,34.837861016514196
28,0.2,theta_l,31.438318442276422
28,0.2,tajimas_d,-0.5571486197510106
28,0.3,pi,28.32749788177016
28,0.3,theta_w,33.96444271622116
28,0.3,theta_h,34.77883734220167
28,0.3,theta_l,31.553167611985913
28,0.3,tajimas_d,-0.5741741908060304
28,0.4,pi,28.50906787026017
28,0.4,theta_w,33.73252190256678
28,0.4,theta_h,34.974754590148144
28,0.4,theta_l,31.74191123020416
28,0.4,tajimas_d,-0.5448676477672183
28,0.5,pi,27.415575967236254
28,0.5,theta_w,32.98927098225098
28,0.5,theta_h,34.83157847219039
28,0.5,theta_l,31.12357721971332
28,0.5,tajimas_d,-0.605623035100963
28,0.6,pi,28.886344274684145
28,0.6,theta_w,32.64825356234204
28,0.6,theta_h,32.18780379524033
28,0.6,theta_l,30.53707403496224
28,0.6,tajimas_d,-0.4267294351411805
29,0.0,pi,29.9210101010101
29,0.0,theta_w,37.084411817729155
29,0.0,theta_h,37.81636363636364
29,0.0,theta_l,33.868686868686865
29,0.0,tajimas_d,-0.6472785438641182
29,0.05,pi,29.839779884727996
29,0.05,theta_w,37.07681179878557
29,0.05,theta_h,38.115836904364556
29,0.05,theta_l,33.97780839454628
29,0.05,tajimas_d,-0.6572843355804289
29,0.1,pi,29.8627960188562
29,0.1,theta_w,37.46894045654684
29,0.1,theta_h,38.08920759413987
29,0.1,theta_l,33.97600180649804
29,0.1,tajimas_d,-0.6870539143517853
29,0.2,pi,29.879723947252835
29,0.2,theta_w,37.14407191537206
29,0.2,theta_h,38.39983579813346
29,0.2,theta_l,34.139779872693154
29,0.2,tajimas_d,-0.6691219166146648
29,0.3,pi,30.089150611897715
29,0.3,theta_w,37.20189739343973
29,0.3,theta_h,38.33671317950841
29,0.3,theta_l,34.212931895703065
29,0.3,tajimas_d,-0.663015805641378
29,0.4,pi,29.572570519665305
29,0.4,theta_w,37.439437683995585
29,0.4,theta_h,36.10336239636139
29,0.4,theta_l,32.83796645801334
29,0.4,tajimas_d,-0.7390591292432966
29,0.5,pi,30.17682136245509
29,0.5,theta_w,39.10624449662222
29,0.5,theta_h,39.30168941269679
29,0.5,theta_l,34.73925538757594
29,0.5,tajimas_d,-0.8232094956366333
29,0.6,pi,29.725487568441352
29,0.6,theta_w,34.78777328100713
29,0.6,theta_h,34.6820834960968
29,0.6,theta_l,32.20378553226908
29,0.6,tajimas_d,-0.5397585216604777
30,0.0,pi,35.71555555555556
30,0.0,theta_w,34.573488100903745
30,0.0,theta_h,46.54707070707071
30,0.0,theta_l,41.131313131313135
30,0.0,tajimas_d,0.11053252557125487
30,0.05,pi,35.59544209272897
30,0.05,theta_w,34.554984689961564
30,0.05,theta_h,46.65870415799694
30,0.05,theta_l,41.12707312536295
30,0.05,tajimas_d,0.10129086099789532
30,0.1,pi,35.7129004982849
30,0.1,theta_w,34.11568400071495
30,0.1,theta_h,46.78546591426941
30,0.1,theta_l,41.24918320627715
30,0.1,tajimas_d,0.15815033502779083
30,0.2,pi,35.655237143169586
30,0.2,theta_w,34.11572400115512
30,0.2,theta_h,46.39529422543516
30,0.2,theta_l,41.02526568430237
30,0.2,tajimas_d,0.15412582192328733
30,0.3,pi,35.91481525134724
30,0.3,theta_w,34.875972871139744
30,0.3,theta_h,46.53456419501219
30,0.3,theta_l,41.22468972317972
30,0.3,tajimas_d,0.1031984935300677
30,0.4,pi,35.29338951426281
30,0.4,theta_w,34.34866871444713
30,0.4,theta_h,45.99344390353585
30,0.4,theta_l,40.64341670889932
30,0.4,tajimas_d,0.09690236884985458
30,0.5,pi,36.536361488083784
30,0.5,theta_w,35.33527919383637
30,0.5,theta_h,46.37368984601424
30,0.5,theta_l,41.45502566704901
30,0.5,tajimas_d,0.12215364463774968
30,0.6,pi,35.67808358471899
30,0.6,theta_w,32.91291923545469
30,0.6,theta_h,49.22659064186824
30,0.6,theta_l,42.452337113293616
30,0.6,tajimas_d,0.3100766663705695
31,0.0,pi,53.162424242424244
31,0.0,theta_w,41.14051936029328
31,0.0,theta_h,36.85777777777778
31,0.0,theta_l,45.01010101010101
31,0.0,tajimas_d,0.9811010491691456
31,0.05,pi,53.26665834654408
31,0.05,theta_w,41.17389913019209
31,0.05,theta_h,36.868193586229715
31,0.05,theta_l,45.06742596638689
31,0.05,tajimas_d,0.9909280377419546
31,0.1,pi,52.95466029479586
31,0.1,theta_w,41.003336870665876
31,0.1,theta_h,36.81260349095191
31,0.1,theta_l,44.88363189287388
31,0.1,tajimas_d,0.9877881388527924
31,0.2,pi,53.33338453535554
31,0.2,theta_w,41.84516580160242
31,0.2,theta_h,37.910762873445854
31,0.2,theta_l,45.62207370440069
31,0.2,tajimas_d,0.9414339172281146
31,0.3,pi,52.88608934382826
31,0.3,theta_w,41.253335662118445
31,0.3,theta_h,37.5523743817149
31,0.3,theta_l,45.21923186277158
31,0.3,tajimas_d,0.978701751973766
31,0.4,pi,52.84709652746402
31,0.4,theta_w,42.932942736279934
31,0.4,theta_h,37.7835674925577
31,0.4,theta_l,45.315332010010856
31,0.4,tajimas_d,0.8168919882963741
31,0.5,pi,53.74906175161432
31,0.5,theta_w,43.5225559185216
31,0.5,theta_h,37.284532682946676
31,0.5,theta_l,45.516797217280505
31,0.5,tajimas_d,0.8476392928491926
31,0.6,pi,53.18107084461852
31,0.6,theta_w,43.49620419876555
31,0.6,theta_h,37.721224099653256
31,0.6,theta_l,45.45114747213589
31,0.6,tajimas_d,0.8282105628368934
32,0.0,pi,34.97313131313132
32,0.0,theta_w,36.11867192664246
32,0.0,theta_h,30.097575757575754
32,0.0,theta_l,32.535353535353536
32,0.0,tajimas_d,-0.10622161521162533
32,0.05,pi,34.920485203861155
32,0.05,theta_w,36.44920084316958
32,0.05,theta_h,30.039967648207256
32,0.05,theta_l,32.4802264260342
32,0.05,tajimas_d,-0.14102442924602868
32,0.1,pi,35.094273004113845
32,0.1,theta_w,36.08525244794404
32,0.1,theta_h,30.300249027928924
32,0.1,theta_l,32.697261016021386
32,0.1,tajimas_d,-0.0928690382307505
32,0.2,pi,35.08483195139575
32,0.2,theta_w,35.97352307362744
32,0.2,theta_h,30.39106450316575
32,0.2,theta_l,32.73794822728075
32,0.2,tajimas_d,-0.08456156383840557
32,0.3,pi,34.63694552015281
32,0.3,theta_w,35.71981017632295
32,0.3,theta_h,30.52140304455858
32,0.3,theta_l,32.57917428235569
32,0.3,tajimas_d,-0.10511999957865058
32,0.4,pi,33.93347623654115
32,0.4,theta_w,35.39341319996681
32,0.4,theta_h,30.730017865642026
32,0.4,theta_l,32.33174705109159
32,0.4,tajimas_d,-0.14530181400278458
32,0.5,pi,34.98198035206137
32,0.5,theta_w,34.61845857985286
32,0.5,theta_h,30.93596440532387
32,0.5,theta_l,32.95897237869262
32,0.5,tajimas_d,0.03775110702270047
32,0.6,pi,34.75519666395319
32,0.6,theta_w,36.2749284150554
32,0.6,theta_h,31.6548431363395
32,0.6,theta_l,33.20501990014635
32,0.6,tajimas_d,-0.15521401047436054
33,0.0,pi,53.642626262626266
33,0.0,theta_w,47.1281066850308
33,0.0,theta_h,43.953333333333326
33,0.0,theta_l,48.7979797979798
33,0.0,tajimas_d,0.4651580782057048
33,0.05,pi,53.63882095179752
33,0.05,theta_w,47.011456977664764
33,0.05,theta_h,44.34913580905823
33,0.05,theta_l,48.993978380427876
33,0.05,tajimas_d,0.47652689287341704
33,0.1,pi,53.57043647148691
33,0.1,theta_w,47.50702774751815
33,0.1,theta_h,43.90183487707108
33,0.1,theta_l,48.73613567427899
33,0.1,tajimas_d,0.4335830539784437
33,0.2,pi,53.79574443352929
33,0.2,theta_w,47.096831861816014
33,0.2,theta_h,44.20428452241396
33,0.2,theta_l,49.000014477971625
33,0.2,tajimas_d,0.48864714578565227
33,0.3,pi,53.67585531895521
33,0.3,theta_w,46.31042545255189
33,0.3,theta_h,45.081152045827395
33,0.3,theta_l,49.378503682391305
33,0.3,tajimas_d,0.5531987826308445
33,0.4,pi,53.23676869455885
33,0.4,theta_w,46.111289045000746
33,0.4,theta_h,42.84601766550144
33,0.4,theta_l,48.04139318003014
33,0.4,tajimas_d,0.5467845865896283
33,0.5,pi,54.06027150442628
33,0.5,theta_w,47.246609200949415
33,0.5,theta_h,45.03179646767045
33,0.5,theta_l,49.54603398604837
33,0.5,tajimas_d,0.521465470202307
33,0.6,pi,52.73105612787981
33,0.6,theta_w,47.957868656477174
33,0.6,theta_h,46.06910214655464
33,0.6,theta_l,49.40007913721722
33,0.6,tajimas_d,0.36970689395204387
34,0.0,pi,36.58141414141414
34,0.0,theta_w,36.504967883077136
34,0.0,theta_h,30.650909090909085
34,0.0,theta_l,33.61616161616161
34,0.0,tajimas_d,0.0070150620733824415
34,0.05,pi,36.58348008863272
34,0.05,theta_w,36.48776165142938
34,0.05,theta_h,30.58034993393691
34,0.05,theta_l,33.58191501128481
34,0.05,tajimas_d,0.00883005159875859
34,0.1,pi,36.48065816483582
34,0.1,theta_w,35.87917351773564
34,0.1,theta_h,30.58389124427438
34,0.1,theta_l,33.53227470455511
34,0.1,tajimas_d,0.05667121200007138
34,0.2,pi,36.19283490731288
34,0.2,theta_w,36.931239699433334
34,0.2,theta_h,30.853158480813278
34,0.2,theta_l,33.522996694063075
34,0.2,tajimas_d,-0.06837915762302585
34,0.3,pi,36.63544175621873
34,0.3,theta_w,37.42260311106676
34,0.3,theta_h,31.506824698104083
34,0.3,theta_l,34.07113322716141
34,0.3,tajimas_d,-0.07297549797243223
34,0.4,pi,37.22228290340497
34,0.4,theta_w,37.12225940073257
34,0.4,theta_h,31.218231314249046
34,0.4,theta_l,34.22025710882701
34,0.4,tajimas_d,0.009503354981495163
34,0.5,pi,36.7750747730666
34,0.5,theta_w,35.804256865009435
34,0.5,theta_h,32.18558336253034
34,0.5,theta_l,34.48032906779847
34,0.5,tajimas_d,0.09752464561108104
34,0.6,pi,36.75034714748496
34,0.6,theta_w,35.28907078109924
34,0.6,theta_h,32.18070941594454
34,0.6,theta_l,34.465528281714754
34,0.6,tajimas_d,0.15274931067254574
35,0.0,pi,46.54161616161616
35,0.0,theta_w,39.595335534554565
35,0.0,theta_h,35.01393939393939
35,0.0,theta_l,40.777777777777786
35,0.0,tajimas_d,0.5885941795469385
35,0.05,pi,46.40958444646025
35,0.05,theta_w,39.99804165656108
35,0.05,theta_h,35.08968391295867
