window_start,window_stop,garud_h1,garud_h12,garud_h123,garud_h2h1
19100185.0,19200185.0,0.001343653107501504,0.0014028876856865195,0.0015213568420565503,0.9779576373342518
19200185.0,19300185.0,0.0028043870609468263,0.0029080475727706035,0.0030709426627793957,0.9676567656765676
19300185.0,19400185.0,0.002935813781294837,0.0031727520940348993,0.0035133509185987385,0.9596469104665827
19400185.0,19500185.0,0.00175436160858902,0.0018135961867740355,0.0019320653431440663,0.9831179108414667
19500185.0,19600185.0,0.001606506548197511,0.0016657411263825265,0.0017842102827525573,0.981564165346392
19600185.0,19700185.0,0.0023117682447128586,0.0024968763015410316,0.0027078994863251496,0.9487538784906417
19700185.0,19800185.0,0.0013915498172058,0.0014507843953908155,0.0015692535517608463,0.9787163285666779
19800185.0,19900185.0,0.0014537924013142713,0.0015130269794992868,0.0016314961358693176,0.9796275664491485
19900185.0,20000185.0,0.0016699060576611637,0.0017291406358461792,0.00184760979221621,0.9822640986559512
20000185.0,20100185.0,0.0016458420102735,0.0017050765884585155,0.0018235457448285463,0.9820047799803178
20100185.0,20200185.0,0.0016048868527002672,0.0016641214308852827,0.0017825905872553135,0.9815455594002307
20200185.0,20300185.0,0.0027513998796797655,0.002810634457864781,0.002929103614234812,0.9892355563030863
20300185.0,20400185.0,0.0016567171086121597,0.001730760331343429,0.001864038132259714,0.9720670391061454
20400185.0,20500185.0,0.0017321486417696365,0.001791383219954652,0.0019098523763246829,0.9829014159764895
20500185.0,20600185.0,0.0023673006617612896,0.0026116432967744786,0.002882363829885682,0.9467793959534745
20600185.0,20700185.0,0.0014924337081771558,0.0015516682863621714,0.0016701374427322022,0.98015503875969
20700185.0,20800185.0,0.0016324216761534596,0.0016916562543384751,0.001810125410708506,0.9818568391211907
20800185.0,20900185.0,0.001357073441621555,0.001453329631172205,0.0016088203989078707,0.9423699914748511
20900185.0,21000185.0,0.0014473136193252816,0.001506548197510297,0.001625017353880328,0.9795363709032774
21000185.0,21100185.0,0.0017527419130917675,0.0018452959415058542,0.0019970845481049565,0.9587458745874587
21100185.0,21200185.0,0.0017541302235179843,0.0018790781618770016,0.0020530797352954844,0.9519192718638704
21200185.0,21300185.0,0.002304826692581804,0.0024499051321208846,0.002642417511222185,0.9453368135729348
21300185.0,21400185.0,0.0018237771298995774,0.0019339164237123405,0.0021005136748576967,0.9502664298401421
21400185.0,21500185.0,0.0016490814012679919,0.0017083159794530074,0.0018267851358230382,0.9820401290865722
21500185.0,21600185.0,0.0026132629922717256,0.0026761997315933044,0.002798371049099899,0.9872055958916238
21600185.0,21700185.0,0.0013364801702994166,0.0013957147484844321,0.001514183904854463,0.9778393351800555
21700185.0,21800185.0,0.002895552778934708,0.00303623490212412,0.0032368457587116524,0.9590858238772575
21800185.0,21900185.0,0.0016773103799342928,0.0017365449581193083,0.0018550141144893391,0.9823423920540765
21900185.0,22000185.0,0.002781479938914347,0.0028407145170993627,0.0029591836734693937,0.9893519673904001
22000185.0,22100185.0,0.002650978758850485,0.0027213198204451908,0.0028508954602249124,0.9842454394693201
22100185.0,22200185.0,0.001705076588458512,0.0018087371002822891,0.0019716321902910816,0.9468041796715972
22200185.0,22300185.0,0.0012955250127261845,0.0013547595909112,0.0014732287472812309,0.977138774781211
22300185.0,22400185.0,0.0014505530103197744,0.0015097875885047899,0.0016282567448748207,0.9795820705056628
22400185.0,22500185.0,0.0017895321393863715,0.001848766717571387,0.001967235873941418,0.9834497026118438
22500185.0,22600185.0,0.001490351242537836,0.0015829052709519227,0.001734693877551025,0.9514826890234438
22600185.0,22700185.0,0.0014218612615114119,0.0014810958396964274,0.0015995649960664582,0.9791700569568755
22700185.0,22800185.0,0.00280623814151511,0.002909898653338887,0.0030727937433476793,0.9676781002638523
22800185.0,22900185.0,0.002715303808598275,0.0028451108334490317,0.003030218890277205,0.9536003408606734
22900185.0,23000185.0,0.0013346290897311333,0.0013938636679161488,0.0015123328242861796,0.9778085991678225
23000185.0,23100185.0,0.0028791244388912036,0.0030121708547364533,0.0032454070063399516,0.9748854777786707
23100185.0,23200185.0,0.0019903743810449383,0.0021088435374149693,0.002286547271970016,0.9404789583817718
23200185.0,23300185.0,0.0029825535656439503,0.0031084270442871082,0.003289832939978718,0.9602792862684252
23300185.0,23400185.0,0.0015225137674117328,0.0015817483455967483,0.001700217501966779,0.9805471124620062
23400185.0,23500185.0,0.0012920542366606535,0.001351288814845669,0.0014697579712156998,0.9770773638968482
23500185.0,23600185.0,0.0022194456013698064,0.0024563839141098684,0.0026933222268499305,0.9466221851542954
23600185.0,23700185.0,0.0014112175482437937,0.0014704521264288092,0.00158892128279884,0.9790129529431055
23700185.0,23800185.0,0.00274816048868528,0.0028073950668702956,0.0029258642232403266,0.9892228677275406
23800185.0,23900185.0,0.002708825026609286,0.0028643157943449515,0.003056828173446252,0.9665157598018279
23900185.0,24000185.0,0.002766439909297055,0.002884909065667086,0.0030626128002221326,0.9571763131482102
24000185.0,24100185.0,0.002906427877273367,0.003143366190013429,0.003543199592762283,0.959238914099196
24100185.0,24200185.0,0.002017677819427097,0.0022249988430746515,0.0024471285112684597,0.941284403669725
24200185.0,24300185.0,0.0025632838169281063,0.0028002221296681683,0.0031260123096857537,0.9537822711680805
24300185.0,24400185.0,0.00228608450182795,0.002493405525475504,0.002715535193669312,0.948178137651822
24400185.0,24500185.0,0.002901106020639554,0.0029714470822342597,0.0031010227220139813,0.9856037645557505
24500185.0,24600185.0,0.002608635290851033,0.0027641260585866984,0.0029603405988245625,0.9545857725740642
24600185.0,24700185.0,0.0013323152390207831,0.0013915498172057986,0.0015100189735758295,0.9777700590482807
24700185.0,24800185.0,0.0016053496228423403,0.0016645842010273558,0.0017830533573973866,0.9815508792159124
24800185.0,24900185.0,0.0029894951177750115,0.003152390207783804,0.0034022860845018383,0.9603715170278639
24900185.0,25000185.0,0.00283053357397381,0.0028897681521588255,0.0030082373085288565,0.9895364996321425
25000185.0,25100185.0,0.0029041140265630093,0.003074413438844929,0.0033162108380767304,0.9592064377340451
25100185.0,25200185.0,0.0019114720718219217,0.001970706650006937,0.002089175806376968,0.9845055078077715
25200185.0,25300185.0,0.0012161599333611064,0.0012753945115461219,0.0013938636679161527,0.9756468797564689
25300185.0,25400185.0,0.0028772733583229244,0.003027210884353745,0.0032160211023184817,0.9706875753920386
25400185.0,25500185.0,0.0017032255078902358,0.0018087371002822946,0.0019679300291545235,0.9608748811302813
25500185.0,25600185.0,0.0014181591003748517,0.0014773936785598672,0.001595862834929898,0.9791156795562083
25600185.0,25700185.0,0.002780785783701239,0.00299551112962192,0.0032213429589522916,0.9573972374771177
25700185.0,25800185.0,0.00129783886343654,0.0013570734416215556,0.0014755425979915864,0.9771795328935641
25800185.0,25900185.0,0.0027719931510018733,0.0029571012078300463,0.0031681243926141643,0.9572621035058427
25900185.0,26000185.0,0.0027389050858438184,0.0030642324957193333,0.0036195566662038537,0.9390048154093089
26000185.0,26100185.0,0.0022895552778934725,0.0024066361238372926,0.0026252950159655723,0.9732693279434058
26100185.0,26200185.0,0.001952195844324129,0.0020114304225091442,0.0021298995788791753,0.9848287305914425
26200185.0,26300185.0,0.001373733166736089,0.0014329677449211045,0.0015514369012911353,0.9784402897086072
26300185.0,26400185.0,0.0020477578786616693,0.002106992456846685,0.002225461613216716,0.9855367231638418
26400185.0,26500185.0,0.003343745661529879,0.0038176222870100027,0.004528437225230188,0.8582797038267231
26500185.0,26600185.0,0.0026394095052986797,0.002876347818038742,0.0033502244435188655,0.9551152800911714
26600185.0,26700185.0,0.0014676755055763847,0.0015269100837614002,0.001645379240131431,0.979820274318146
26700185.0,26800185.0,0.0031516960525706282,0.0036070618723679348,0.004163080198065561,0.915424711842007
26800185.0,26900185.0,0.0017761118052663232,0.0018797723170901003,0.002042667407098893,0.948931735278791
26900185.0,27000185.0,0.002395298255356552,0.0025674487482067535,0.002860150863066303,0.9535838485316845
27000185.0,27100185.0,0.002650284603637378,0.002765051598870846,0.0029390531722893287,0.958049589663
27100185.0,27200185.0,0.0027000323939099474,0.00276667129436809,0.002892544773011248,0.9861170623018254
27200185.0,27300185.0,0.0015613864593456452,0.0016206210375306607,0.0017390901939006915,0.9810314167160641
27300185.0,27400185.0,0.002590355870239255,0.0026718034152436515,0.0028124855384330633,0.978383206788745
27400185.0,27500185.0,0.0023103799342866424,0.002369614512471658,0.002488083668841689,0.9871807711567351
27500185.0,27600185.0,0.0018980517377018872,0.0019572863158869025,0.0020757554722569335,0.9843959527002316
