window_start,window_stop,n_variants,fst,fst_wc,dxy,da
1370185.0,1470185.0,1008,0.012311205962572245,0.012311205962572224,0.0009460285399506845,1.1646752201804206e-05
1380185.0,1480185.0,1055,0.013077191627032407,0.013077191627032391,0.000998804542737597,1.3061558403329932e-05
1390185.0,1490185.0,1101,0.01321199837461816,0.013211998374618146,0.001451191479580109,1.9173139469472298e-05
1400185.0,1500185.0,1066,0.019831299586875604,0.019831299586875593,0.0012270228083588175,2.4333456912493127e-05
1410185.0,1510185.0,1096,0.021542056211325468,0.021542056211325464,0.0012607873371514886,2.7159951687444818e-05
1420185.0,1520185.0,1070,0.02123489859860222,0.021234898598602208,0.0013930588529301512,2.9581463483856902e-05
1430185.0,1530185.0,1060,0.020365335068573173,0.020365335068573166,0.0013994151295070377,2.8499558012441378e-05
1440185.0,1540185.0,1047,0.021952353271000796,0.021952353271000792,0.001403780724450194,3.081629037815181e-05
1450185.0,1550185.0,1083,0.019819434282667848,0.019819434282667848,0.001471188276521185,2.915811936394301e-05
1460185.0,1560185.0,1151,0.018909956894788162,0.018909956894788162,0.0023852070141256697,4.51041618222629e-05
1470185.0,1570185.0,1163,0.0187287225364756,0.018728722536475596,0.0022734844138458596,4.2579458777921035e-05
1480185.0,1580185.0,1187,0.018402944400380847,0.018402944400380844,0.0022956218448829738,4.224620117568086e-05
1490185.0,1590185.0,1243,0.016892695125619688,0.01689269512561968,0.0023076870375445327,3.8983053570584305e-05
1500185.0,1600185.0,1236,0.01344072141834616,0.01344072141834616,0.002983362326043738,4.0098541914342876e-05
1510185.0,1610185.0,1196,0.012465076952302761,0.012465076952302758,0.002924440488301119,3.645337572910363e-05
1520185.0,1620185.0,1248,0.011533719276601075,0.011533719276601073,0.0026166728716803173,3.017997034065828e-05
1530185.0,1630185.0,1298,0.011618100697586157,0.011618100697586151,0.0026863135298213045,3.120986109475238e-05
1540185.0,1640185.0,1329,0.010616160528392147,0.010616160528392139,0.002796191079866313,2.9684813371918865e-05
1550185.0,1650185.0,1326,0.01148085461547064,0.011480854615470635,0.002772565125557381,3.183141711844859e-05
1560185.0,1660185.0,1340,0.011191587993336664,0.011191587993336664,0.0028200252343186733,3.156056055330714e-05
1570185.0,1670185.0,1320,0.011483016177270029,0.011483016177270032,0.002744002703699152,3.150942743705028e-05
1580185.0,1680185.0,1307,0.011195457059948673,0.01119545705994867,0.0027103086342621513,3.0343143934089532e-05
1590185.0,1690185.0,1274,0.011469228959436228,0.011469228959436223,0.002818520900321543,3.2326261532743814e-05
1600185.0,1700185.0,1279,0.011438322436479388,0.011438322436479385,0.0029150817332641416,3.334364479376625e-05
1610185.0,1710185.0,1313,0.011465218308465232,0.01146521830846523,0.002706313225927314,3.102847194634328e-05
1620185.0,1720185.0,1299,0.011889698230341392,0.011889698230341387,0.0025416125541125544,3.0219006286845637e-05
1630185.0,1730185.0,1275,0.011668043995630938,0.011668043995630935,0.002359928904143172,2.7535754280103142e-05
1640185.0,1740185.0,1288,0.015738199234559946,0.01573819923455994,0.002193962105768078,3.452901273365288e-05
1650185.0,1750185.0,1310,0.016449969459592772,0.01644996945959276,0.002106599218211083,3.46534928031743e-05
1660185.0,1760185.0,1392,0.015909366582842224,0.015909366582842213,0.002062334118150685,3.281042950196171e-05
1670185.0,1770185.0,1438,0.01601897411294459,0.016018974112944583,0.0021554625731594616,3.4528299160862145e-05
1680185.0,1780185.0,1436,0.017454724460878337,0.017454724460878326,0.002276986418564859,3.97441705372119e-05
1690185.0,1790185.0,1484,0.01695334918690764,0.016953349186907635,0.0021189391684032946,3.592311562775675e-05
1700185.0,1800185.0,1522,0.016067499152159794,0.016067499152159784,0.0020023498817966904,3.217275502809535e-05
1710185.0,1810185.0,1523,0.016037946219322828,0.016037946219322828,0.0018321759452466408,2.9384339274202637e-05
1720185.0,1820185.0,1560,0.016871145179106425,0.01687114517910642,0.0019449671052631577,3.281382240148079e-05
1730185.0,1830185.0,1591,0.017813745556648324,0.017813745556648324,0.002004011725965786,3.569895497889453e-05
1740185.0,1840185.0,1609,0.015237656283817739,0.01523765628381774,0.0018517134951042998,2.821577377450602e-05
1750185.0,1850185.0,1614,0.014472176064712081,0.014472176064712078,0.0016371345029239767,2.3692898767930617e-05
1760185.0,1860185.0,1544,0.016982739025967742,0.016982739025967742,0.0013315763356674202,2.261381340179439e-05
1770185.0,1870185.0,1532,0.01730051177907081,0.01730051177907081,0.001288517879024173,2.229201874360118e-05
1780185.0,1880185.0,1501,0.01632896093903866,0.016328960939038663,0.0012682572379931149,2.0709322899842736e-05
1790185.0,1890185.0,1409,0.01632801421352353,0.01632801421352353,0.0012992163665729497,2.1213623299845553e-05
1800185.0,1900185.0,1356,0.017132964008399115,0.01713296400839912,0.001339958747421714,2.295746499231589e-05
1810185.0,1910185.0,1302,0.01723346050941348,0.017233460509413476,0.0013913450045700624,2.3977689191227926e-05
1820185.0,1920185.0,1216,0.0169139670168948,0.0169139670168948,0.0013503502033438768,2.283977880061562e-05
1830185.0,1930185.0,1125,0.01782418072144121,0.0178241807214412,0.0013964513556618818,2.489060133201867e-05
1840185.0,1940185.0,1114,0.02013031261881416,0.020130312618814154,0.0015331104460862247,3.0861992558885574e-05
